3.244708925218395268e-01 1.006655395875965864e+00 2.053256129112719464e+02 2.136268547451606548e+00 3.127629672663881921e-01 7.757036695329524445e-01 3.167689548651998699e+00
3.103126484421460662e-01 9.719787707706254443e-01 1.905333288450173086e+02 3.832645072714151446e+00 2.821210389789303163e-01 7.727135239443887471e-01 5.519771138203886984e+00
2.994702437670789807e-01 8.473193869685108348e-01 1.767022180706916004e+02 5.763044475688088752e+00 2.790216710599552341e-01 7.101016718374167924e-01 8.883002407331787253e+00
2.530257576557902177e-01 6.603056643346758570e-01 1.597232711303271628e+02 7.873489492141355406e+00 2.458601293882579364e-01 5.822789743503877791e-01 1.279461237667339546e+01
2.018905082543708540e-01 5.030070293981546703e-01 1.432698844425528080e+02 1.051464840113273702e+01 2.003586868186260361e-01 4.524700066718059799e-01 1.778501628067974849e+01
1.649794511165420530e-01 3.967900134733899353e-01 1.257422821563739745e+02 1.363910226233769407e+01 1.649794497060580734e-01 3.649617134413094544e-01 2.304706041633482272e+01
1.369542627463415929e-01 3.317144188132124527e-01 1.115794549287709003e+02 1.715177734875792126e+01 1.367686165479059801e-01 3.034093638082439592e-01 2.881112413698361507e+01
1.198802595392088194e-01 2.914480269519583167e-01 9.866507936258017253e+01 2.058900699986747540e+01 1.192117440849683879e-01 2.681769735740865968e-01 3.385973122712466932e+01
1.076862564864247002e-01 2.658422988851245061e-01 8.837409466227087762e+01 2.400738098800542275e+01 1.068236689814875684e-01 2.447118550969477058e-01 3.855707614340828826e+01
9.795024102036643809e-02 2.465988363695441055e-01 7.987325487401348312e+01 2.763426857678616599e+01 9.690161466046938454e-02 2.278197648567882594e-01 4.343816521056171354e+01
9.071657672110847170e-02 2.327065493770348881e-01 7.328407813258166925e+01 3.125374489991902038e+01 8.961045050189536676e-02 2.157100048647956625e-01 4.835441653453077748e+01
8.577612327563918782e-02 2.224514180480699488e-01 6.773474595081050609e+01 3.481616287016708355e+01 8.469032968928667804e-02 2.073223246635238493e-01 5.299989653220143282e+01
8.002152468266296448e-02 2.099629226932259451e-01 6.297548778553399274e+01 3.937245677862197368e+01 7.879574297130298444e-02 1.968696977193056252e-01 5.946331459331021563e+01
7.546691501780483646e-02 1.979064790036789701e-01 5.902269447944684089e+01 4.442990833773845338e+01 7.427621057940922422e-02 1.861623108423305917e-01 6.641738161698307863e+01
7.031992637765804854e-02 1.850049763401673264e-01 5.571721454172358534e+01 5.063397594149031988e+01 6.908997360197891013e-02 1.744057921870686700e-01 7.542466494664428467e+01
6.182810194557483013e-02 1.638124027045534392e-01 5.234561650626986307e+01 6.200079801686747771e+01 6.054686701790060188e-02 1.538968790378724416e-01 9.134876246508817133e+01
