0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 2.080846889055184511e+04 6.000108623883514819e-05 1.429651625968749590e-03 2.947344659101312769e-03 4.064730994320874674e-03 3.130585924639248813e-03 2.668526578121936665e-03 5.849477687174829688e-03 6.733314848706095646e-03 2.365826519943167727e-02 5.591913473952728197e-03 7.361946279661718551e-03 1.358594030777734996e-02 -4.731760654926475684e-03 8.589713966825152092e-01 0.000000000000000000e+00 2.080744030173014107e+04 -2.394004760647748531e-02 3.537395198313308953e-02 3.005084914622813130e-03 -6.791322629665819122e-02 -3.673455914659262689e-02 1.151238037895740973e-03 3.065363048174596372e-02 4.186490402564979618e-02 -3.260822004983694455e-01 6.425410264240172253e-02 -2.489126373962404770e-01 -1.852806409804561572e-01 1.282688802837221864e-01 -4.911134927912104153e-01 7.137689702182328233e+01 -1.642799910494970682e+05 1.061011729065197724e+05 5.991917704136559223e+03 4.729833345347029297e+12 -4.086703717318433064e+03 -2.035207129408072205e+03 0.000000000000000000e+00 -1.491263159896328716e+03
0.000000000000000000e+00 6.000108618200452291e-05 7.960425193477976427e+04 1.294557466627047071e-02 -6.131801018946622141e-03 -1.396107849993777567e-04 -7.367410447396078102e-04 -5.641759398851410763e-03 2.290659268472487742e-03 1.862942905132055488e-03 1.032850227575125290e-01 5.694464498323909690e-02 1.547640654484288419e-02 9.021415487737793892e-02 -1.494239556067196439e-02 4.461021435688536485e+00 0.000000000000000000e+00 -1.449587063958102107e-02 7.959394397524294618e+04 -1.716621449631778873e+00 3.197761769490523598e+00 2.468874101139522992e+00 1.976840364830282581e+00 2.122425229696669469e+00 2.140470083133548140e+00 1.872704388717686186e+00 -6.711940965819016558e-01 -5.373767426234141720e-01 -2.486986967913051849e-01 -8.748943619287301576e-01 2.948600349854444413e-01 -1.926732737989653943e+00 2.332501272647638473e+02 -6.401688482956830412e+05 4.308671819774050382e+05 2.864475852058073724e+04 1.809545701271888281e+13 -1.522165657627722430e+04 -3.894975430389783469e+03 0.000000000000000000e+00 -5.097027997212424452e+03
0.000000000000000000e+00 1.429651625760983494e-03 1.294557466638643871e-02 1.618558824446928047e+05 3.810111735308711195e-02 6.382544956189929730e-02 -5.685418577340773522e-02 -5.523457607191053359e-02 -1.031928410173657551e-02 7.867666374059181789e-03 3.910822647357356519e-01 2.086309923392586363e-01 1.643706964549778715e-01 2.871540454871658321e-01 6.266981700876868289e-02 1.885885055194632542e+01 0.000000000000000000e+00 -4.587000366150082442e-01 -2.551789514352455157e+00 1.618242037846322637e+05 1.533545103845738389e+00 -4.967188981060521868e-02 8.853873782393030467e+00 7.274388927353338197e+00 6.125395697608617240e+00 4.458054528799556770e+00 -2.603750127975758666e+00 -2.234520854313154281e+00 -2.762690702747484295e+00 -2.801242940076426269e+00 -7.494843417522703000e-01 -7.361738210296068452e+00 4.191014754531186099e+02 -1.315191749330349732e+06 9.066334327993834158e+05 6.297599750931460585e+04 3.680085235235818750e+13 -3.069731155178215704e+04 -2.790042597115148965e+03 0.000000000000000000e+00 -9.408354650313209277e+03
0.000000000000000000e+00 2.947344659100388162e-03 -6.131801019164189424e-03 3.810111735304607533e-02 2.571895157061110949e+05 1.423768840402032942e-01 -2.210206756988250532e-02 -1.417097414235790609e-05 -1.168949723473594327e-01 -8.928979336837122860e-02 3.824218464178001375e-01 6.338459917711533609e-02 1.573134088220293214e-01 2.918775121512690029e-01 7.439724852274143263e-02 2.694144759638642128e+01 0.000000000000000000e+00 -9.523948236360482156e-01 7.544548604499466959e-01 -2.593125868379881904e+00 2.570904938329754805e+05 -7.063359859720723222e+00 6.277360108004327977e+00 3.161741114483633375e+00 8.003005258783963072e+00 5.172552555873689784e+00 -1.279862739828176998e-01 -1.014655356791834828e-01 -3.098177604575189648e+00 -2.001131304390019849e+00 -1.910746313073692804e+00 -7.664640153851735249e+00 5.755643673755413374e+02 -2.085548563986594090e+06 1.464957809116595192e+06 1.036979263948552834e+05 5.847588114364152344e+13 -4.653814997379043052e+04 1.064453506299561923e+03 0.000000000000000000e+00 -1.305685449381779472e+04
0.000000000000000000e+00 4.064730994317464208e-03 -1.396107850509982484e-04 6.382544956213079268e-02 1.423768840401105629e-01 3.582075722081584972e+05 2.929796736774193527e-02 5.766463348614446482e-02 -3.942614137093258808e-02 2.757077050222658809e-02 6.332190091947045296e-01 3.586563493313343898e-02 1.624745834111621101e-01 5.232475711105747385e-01 1.870393488801624926e-01 5.007081626519413220e+01 0.000000000000000000e+00 -1.279713982631921709e+00 -2.985980357678437169e-01 -5.164698915472952123e+00 -6.732506653571189048e+00 3.580454618824704667e+05 5.733253891113256451e+00 2.328372259200351291e+00 8.585717662761563673e+00 4.878851322751255104e+00 -7.679595509669749909e-01 -8.219020351529886526e-01 -5.538706971943487822e+00 -4.648665423319766177e+00 -4.217546199162665488e+00 -1.458495252478568460e+01 7.014306365513833725e+02 -2.890391054363073781e+06 2.072488535247254185e+06 1.471755929758980346e+05 8.145643245458023438e+13 -6.527246717712534883e+04 5.636821159236445965e+03 0.000000000000000000e+00 -1.598041955629877157e+04
0.000000000000000000e+00 3.130585924535782966e-03 -7.367410447058503082e-04 -5.685418577299415632e-02 -2.210206757057033011e-02 2.929796736766272086e-02 4.598553332098303363e+05 3.180877503738088197e-01 1.742523516379878290e-01 2.289391207014583873e-01 1.618878683361643644e-01 -2.979277224620543452e-01 -8.385544953000272361e-01 -1.453617570609899157e-01 -2.501166694117764600e-01 3.120116370601728661e+01 0.000000000000000000e+00 -9.130136954330425603e-01 2.508385031843224922e-01 6.585978132070286151e+00 6.428343262195591379e+00 2.785049273616638121e+00 4.595006997309740400e+05 -1.968097774258155752e+01 -8.267915779834181578e+00 -7.173268982360887946e+00 2.728658225381677127e+00 9.190954917579772232e-01 2.394126955612305707e+00 -2.152162939464739466e+00 -4.209859889484345530e+00 -3.382424640499456903e+00 8.681277242374767411e+02 -3.660408020726990886e+06 2.671173294741326477e+06 1.907840441245688708e+05 1.045463036299527812e+14 -7.909966424812117475e+04 1.036929479197450200e+04 0.000000000000000000e+00 -1.757944160197685051e+04
0.000000000000000000e+00 2.668526578070298718e-03 -5.641759399078136519e-03 -5.523457607134190511e-02 -1.417097489472829430e-05 5.766463348589075111e-02 3.180877503726128319e-01 5.603541150621124543e+05 1.825890145617157789e-01 2.456928592981332815e-01 1.449183095856090286e-01 -4.809546175220396624e-01 -1.186906106170155795e+00 -4.103756178810002986e-01 -7.597429323461800665e-01 4.379445144774919640e+01 0.000000000000000000e+00 -7.154765879329034739e-01 1.172195444818731058e+00 6.985114464210720797e+00 3.914670069452726331e+00 7.345895375919790915e-01 -2.227643878612791184e+01 5.598826732430040138e+05 -1.067970790894182542e+01 -9.385797153736607612e+00 3.463660318006643202e+00 9.945749209883758546e-01 2.342718327717681515e+00 -2.501064748040740415e+00 -5.391904382052523204e+00 -5.818514589795814373e+00 8.962909838859567344e+02 -4.468439710161245428e+06 3.299024630526626017e+06 2.341652486236840487e+05 1.274015790289524375e+14 -9.726218016890408762e+04 1.490212394952360228e+04 0.000000000000000000e+00 -1.839372457594905427e+04
0.000000000000000000e+00 5.849477687129281053e-03 2.290659268844769808e-03 -1.031928410195698947e-02 -1.168949723478443781e-01 -3.942614137253914325e-02 1.742523516389496152e-01 1.825890145599567138e-01 6.534219911549264798e+05 1.623266613857887508e+00 1.167839612995500875e+00 6.809630666266804910e-01 -9.805267343976333816e-01 -2.879049662633358375e-01 1.626807765881501888e+00 7.460518785134308928e+01 0.000000000000000000e+00 -1.754544677148685894e+00 -9.305457108020198653e-01 2.046394867260192374e+00 1.253040137423109357e+01 7.510431545638195594e+00 -1.238386508536550679e+01 -1.591931078899526852e+01 6.525984915844749194e+05 -4.377727738549555170e+01 -1.127717132138078071e+01 -1.378983650125369209e+01 -6.108959305768387971e+00 -8.569725096887850668e+00 -2.051421684561604408e+01 -1.433862769649557478e+01 8.808282738605022359e+02 -5.097788231469845399e+06 3.832230295827301219e+06 2.742395006684145192e+05 1.485883222226076875e+14 -1.090317246289213072e+05 1.801965350014796059e+04 0.000000000000000000e+00 -1.828040897802801919e+04
0.000000000000000000e+00 6.733314848678673137e-03 1.862942904742666446e-03 7.867666374247912764e-03 -8.928979336768319564e-02 2.757077050181687417e-02 2.289391207022704877e-01 2.456928593003791517e-01 1.623266613857246021e+00 7.345150321697790641e+05 1.420413208629205837e+00 5.839249662973799992e-01 -1.703975149628749186e+00 -8.494803088996937257e-01 1.640783426517852472e+00 1.135426655731154142e+02 0.000000000000000000e+00 -1.968353579313476320e+00 -9.990786578503234594e-01 8.573405292760956087e-01 1.200509725583195220e+01 4.980626193827492720e+00 -1.411465568270881654e+01 -1.878483980673702902e+01 -5.774542422892145055e+01 7.333660507248576032e+05 -1.484550808561310653e+01 -1.872980746661540508e+01 -9.642901728814859297e+00 -1.215387822749995905e+01 -2.784433220747387594e+01 -2.425986478086010578e+01 1.012797482495983672e+03 -5.768494905286578462e+06 4.369375417748447508e+06 3.080378674843241461e+05 1.670628425213938438e+14 -1.229892328497706039e+05 2.003783447603495733e+04 0.000000000000000000e+00 -1.808511573959475209e+04
0.000000000000000000e+00 2.365826519934433048e-02 1.032850227574252933e-01 3.910822647360824300e-01 3.824218464173336218e-01 6.332190091940201881e-01 1.618878683358726256e-01 1.449183095861271975e-01 1.167839612994572285e+00 1.420413208629644375e+00 7.916898213072555372e+05 2.190692771291654850e+00 -2.500792970605596910e+00 1.872102057255987662e-01 3.915214304912442711e-01 4.023488017241185162e+02 0.000000000000000000e+00 -8.041001282029876407e+00 -2.135104288086056101e+01 -4.064415286042417819e+01 1.562883286136722205e+01 1.671217226170655046e+00 3.195102444744458126e+01 2.070347395277920199e+01 7.381752239927704906e+00 -3.072881533676098620e+00 7.893128802651863080e+05 -4.194990497531343010e+01 -3.930116755557078534e+01 -4.459523034155650123e+01 -4.090254300646037677e+01 -1.178378315677606167e+02 9.602378600747848623e+02 -6.294667682279934175e+06 4.690209128486719914e+06 3.259768996910968563e+05 1.803467626880496250e+14 -1.284438844838222285e+05 2.430064066726844976e+04 0.000000000000000000e+00 -1.599318627754843874e+04
